"69","7878 Imperial Hwy, Downey, CA, 90242","Match","Exact","7878 IMPERIAL HWY, DOWNEY, CA, 90242","-118.155540467153,33.925705123245","241244916","R"
"290","1101 Pacific Coast Hwy, Seal Beach, CA, 90740","Match","Exact","1101 PACIFIC COAST HWY, SEAL BEACH, CA, 90740","-118.100594347058,33.743584578532","144416119","L"
"170","11350 South St, Cerritos, CA, 90703","Match","Exact","11350 SOUTH ST, CERRITOS, CA, 90703","-118.09188261891,33.858347693368","641641717","R"
"291","20052 Brookhurst St, Huntington Beach, CA, 92646","Match","Exact","20052 BROOKHURST ST, HUNTINGTON BEACH, CA, 92646","-117.953703046022,33.671452239491","144044724","L"
"171","4350 Pacific Coast Hwy, Torrance, CA, 90505","Match","Exact","4350 PACIFIC COAST HWY, TORRANCE, CA, 90505","-118.360062564561,33.808466802905","241243192","L"
"292","3996 Ball Rd, Los Alamitos, CA, 90720","Match","Exact","3996 BALL RD, LOS ALAMITOS, CA, 90720","-118.063258206373,33.817473864286","640193898","R"
"172","200 E Sepulveda Blvd, Carson, CA, 90745","Match","Exact","200 E SEPULVEDA BLVD, CARSON, CA, 90745","-118.272336440905,33.80790897096","141681694","R"
"293","12470 Seal Beach Blvd, Seal Beach, CA, 90740","Match","Exact","12470 SEAL BEACH BLVD, SEAL BEACH, CA, 90740","-118.071844099725,33.780918975997","609053488","R"
"173","2250 E Carson St, Long Beach, CA, 90807","Match","Non_Exact","2250 CARSON ST, LONG BEACH, CA, 90807","-118.164866120889,33.832361056497","624835240","R"
"294","12112 Valley View St, Garden Grove, CA, 92845","Match","Exact","12112 VALLEY VIEW ST, GARDEN GROVE, CA, 92845","-118.028427376929,33.786928156967","609069954","L"
"174","555 E Ocean Blvd, Long Beach, CA, 90802","Match","Exact","555 E OCEAN BLVD, LONG BEACH, CA, 90802","-118.185635911338,33.766512130321","142771258","L"
"295","5470 Beach Blvd, Buena Park, CA, 90621","Match","Exact","5470 BEACH BLVD, BUENA PARK, CA, 90621","-117.997204709545,33.882279857802","609048777","L"
"175","5767 E Pacific Coast Hwy, Long Beach, CA, 90803","Match","Exact","5767 E PACIFIC COAST HWY, LONG BEACH, CA, 90803","-118.12042732816,33.773716044268","141754998","L"
"296","12000 Beach Blvd, Stanton, CA, 90680","Match","Exact","12000 BEACH BLVD, STANTON, CA, 90680","-117.992861936469,33.788313863647","144014978","L"
"176","990 W 190th St, Torrance, CA, 90502","Match","Exact","990 W 190TH ST, TORRANCE, CA, 90502","-118.294523393021,33.858261872623","142758498","L"
"297","8460 La Palma Ave, Buena Park, CA, 90620","Match","Exact","8460 LA PALMA AVE, BUENA PARK, CA, 90620","-117.985922885991,33.84660685672","144259654","R"
"177","21201 Hawthorne Blvd, Torrance, CA, 90503","Match","Exact","21201 HAWTHORNE BLVD, TORRANCE, CA, 90503","-118.353763680325,33.837500562578","241196916","L"
"298","19900 Beach Blvd, Huntington Beach, CA, 92648","Match","Exact","19900 BEACH BLVD, HUNTINGTON BEACH, CA, 92648","-117.988408891301,33.673622495534","609063242","L"
"178","9738 Alondra Blvd, Bellflower, CA, 90706","Match","Exact","9738 ALONDRA BLVD, BELLFLOWER, CA, 90706","-118.126145187656,33.889302859769","141815939","R"
"299","16141 Beach Blvd, Huntington Beach, CA, 92647","Match","Exact","16141 BEACH BLVD, HUNTINGTON BEACH, CA, 92647","-117.989454180944,33.728060876146","609058230","R"
"179","5910 South St, Lakewood, CA, 90713","Match","Exact","5910 SOUTH ST, LAKEWOOD, CA, 90713","-118.116863407494,33.858216862717","642861501","R"
"70","21700 Hawthorne Blvd, Torrance, CA, 90503","Match","Exact","21700 HAWTHORNE BLVD, TORRANCE, CA, 90503","-118.35237932106,33.831379634349","142681327","L"
"71","12221 Artesia Blvd, Cerritos, CA, 90703","Match","Exact","12221 ARTESIA BLVD, CERRITOS, CA, 90703","-118.072148648187,33.873156486379","141744247","L"
"72","870 E Del Amo Blvd, Carson, CA, 90746","Match","Exact","870 E DEL AMO BLVD, CARSON, CA, 90746","-118.2593063613,33.846682654702","142661273","R"
"73","4206 Pacific Coast Hwy, Torrance, CA, 90505","Match","Exact","4206 PACIFIC COAST HWY, TORRANCE, CA, 90505","-118.358080677685,33.807663274545","142756517","L"
"74","4705 Silva St, Lakewood, CA, 90712","Match","Exact","4705 SILVA ST, LAKEWOOD, CA, 90712","-118.138097092872,33.848035456434","141699744","L"
"75","5101 E 2nd St, Long Beach, CA, 90803","Match","Exact","5101 E 2ND ST, LONG BEACH, CA, 90803","-118.13581646824,33.760738711818","141702641","L"
"76","600 W Willow St, Long Beach, CA, 90806","Match","Exact","600 W WILLOW ST, LONG BEACH, CA, 90806","-118.199203292989,33.804324873309","141685897","L"
"77","2240 N Bellflower Blvd, Long Beach, CA, 90815","Match","Exact","2240 N BELLFLOWER BLVD, LONG BEACH, CA, 90815","-118.125239202523,33.797258485574","141742482","R"
"78","3804 Atlantic Ave, Long Beach, CA, 90807","Match","Exact","3804 ATLANTIC AVE, LONG BEACH, CA, 90807","-118.184938875542,33.826906940705","141686195","R"
"79","2000 E Anaheim St, Long Beach, CA, 90804","Match","Exact","2000 E ANAHEIM ST, LONG BEACH, CA, 90804","-118.167562273677,33.782552764261","634244903","R"
"180","12221 Norwalk Blvd, Norwalk, CA, 90650","Match","Exact","12221 NORWALK BLVD, NORWALK, CA, 90650","-118.072747779711,33.920570837577","241146177","L"
"181","5430 E 2nd St, Long Beach, CA, 90803","Match","Exact","5430 E 2ND ST, LONG BEACH, CA, 90803","-118.128238203461,33.757869693349","141702823","R"
"182","25345 Crenshaw Blvd, Ste A, Torrance, CA, 90505","Match","Non_Exact","25345 CRENSHAW BLVD, TORRANCE, CA, 90505","-118.330638451748,33.793812660233","241243268","R"
"183","410 Los Cerritos Mall, Cerritos, CA, 90703","Match","Exact","410 LOS CERRITOS MALL, CERRITOS, CA, 90703","-118.09335427111,33.863737882628","142662104","R"
"184","5525 Carson St, Lakewood, CA, 90713","No_Match"
"185","2700 Pacific Coast Hwy, Torrance, CA, 90505","Match","Exact","2700 PACIFIC COAST HWY, TORRANCE, CA, 90505","-118.333246087145,33.792082592873","241243266","L"
"186","8764 Firestone Blvd, Downey, CA, 90241","Match","Exact","8764 FIRESTONE BLVD, DOWNEY, CA, 90241","-118.125792028151,33.936411056146","241248580","R"
"187","556 W 9th St, San Pedro, CA, 90731","Match","Exact","556 W 9TH ST, SAN PEDRO, CA, 90731","-118.289172366383,33.736098579539","141690638","R"
"188","4500 Atlantic Ave, Long Beach, CA, 90807","Match","Exact","4500 ATLANTIC AVE, LONG BEACH, CA, 90807","-118.184903444567,33.839926114061","141686057","R"
"189","13560 San Antonio Dr, Norwalk, CA, 90650","Match","Exact","13560 SAN ANTONIO DR, NORWALK, CA, 90650","-118.076675655595,33.907673892991","142794539","L"
"80","800 N Western Ave, San Pedro, CA, 90732","Match","Exact","800 N WESTERN AVE, SAN PEDRO, CA, 90732","-118.309035864285,33.750256817449","241109373","L"
"81","951 S Pacific Ave, San Pedro, CA, 90731","Match","Exact","951 S PACIFIC AVE, SAN PEDRO, CA, 90731","-118.287986018136,33.73557381124","141690639","R"
"82","951 N Avalon Blvd, Wilmington, CA, 90744","Match","Exact","951 N AVALON BLVD, WILMINGTON, CA, 90744","-118.262661111881,33.782065385068","141691291","L"
"83","180 E Carson St, Carson, CA, 90745","Match","Exact","180 E CARSON ST, CARSON, CA, 90745","-118.275161909313,33.831504294106","640120392","R"
"84","13905 Pioneer Blvd, Norwalk, CA, 90650","Match","Exact","13905 PIONEER BLVD, NORWALK, CA, 90650","-118.082758161202,33.905237613797","241147648","R"
"85","15919 Paramount Blvd, Paramount, CA, 90723","Match","Exact","15919 PARAMOUNT BLVD, PARAMOUNT, CA, 90723","-118.160074309707,33.888958076018","640426093","R"
"86","17445 Bellflower Blvd, Bellflower, CA, 90706","Match","Exact","17445 BELLFLOWER BLVD, BELLFLOWER, CA, 90706","-118.125252738266,33.874003004515","141742110","R"
"87","242 Towne Center Dr, Compton, CA, 90220","Match","Exact","242 TOWNE CTR DR, COMPTON, CA, 90220","-118.218563253777,33.878319011866","656288006","L"
"88","1255 Sartori Ave, Torrance, CA, 90501","Match","Exact","1255 SARTORI AVE, TORRANCE, CA, 90501","-118.316175389863,33.835430000664","142758914","R"
"89","25435 Crenshaw Blvd, Torrance, CA, 90505","Match","Exact","25435 CRENSHAW BLVD, TORRANCE, CA, 90505","-118.332492875852,33.792601485932","241243269","R"
"190","3812 Sepulveda Blvd, Torrance, CA, 90505","Match","Exact","3812 SEPULVEDA BLVD, TORRANCE, CA, 90505","-118.351934420345,33.825557980468","640424652","L"
"191","1 World Trade Ctr, Ste 100, Long Beach, CA, 90831","Match","Exact","1 WORLD TRADE CENTER, LONG BEACH, CA, 90831","-118.199440918383,33.767378164946","141693351","L"
"192","21153 Hawthorne Blvd, Torrance, CA, 90503","Match","Exact","21153 HAWTHORNE BLVD, TORRANCE, CA, 90503","-118.353833403568,33.838033653493","241196839","L"
"193","301 E Ocean Blvd, Ste 102, Long Beach, CA, 90802","Match","Exact","301 E OCEAN BLVD, LONG BEACH, CA, 90802","-118.189300444651,33.766972874532","141694395","R"
"194","1650 Ximeno Ave, Long Beach, CA, 90804","Match","Exact","1650 XIMENO AVE, LONG BEACH, CA, 90804","-118.14097182163,33.786513644392","640417947","R"
"195","11355 South St, Cerritos, CA, 90703","Match","Exact","11355 SOUTH ST, CERRITOS, CA, 90703","-118.091519262511,33.858457339707","641641717","L"
"196","2795 Pacific Coast Hwy, Torrance, CA, 90505","Match","Exact","2795 PACIFIC COAST HWY, TORRANCE, CA, 90505","-118.335079926323,33.793585400344","241243266","R"
"197","7061 Yorktown Ave, Ste 103, Huntington Beach, CA, 92648","Match","Non_Exact","7061 W YORKTOWN AVE, HUNTINGTON BEACH, CA, 92648","-118.005223179046,33.679351155365","647333285","R"
"198","501 Main St, Ste H, Huntington Beach, CA, 92648","No_Match"
"199","14008 Beach Blvd, Westminster, CA, 92683","Match","Exact","14008 BEACH BLVD, WESTMINSTER, CA, 92683","-117.989482462923,33.75908294787","144016213","L"
"90","23800 Vermont Ave, Harbor City, CA, 90710","Match","Non_Exact","23800 S VERMONT AVE, HARBOR CITY, CA, 90710","-118.290187844902,33.809297951317","241243699","L"
"91","17037 Bellflower Blvd, Bellflower, CA, 90706","Match","Exact","17037 BELLFLOWER BLVD, BELLFLOWER, CA, 90706","-118.125271596335,33.87922429661","141742076","R"
"92","13355 South St, Cerritos, CA, 90703","Match","Exact","13355 SOUTH ST, CERRITOS, CA, 90703","-118.047137166668,33.858736982012","141773957","L"
"93","9323 Firestone Blvd, Downey, CA, 90241","Match","Exact","9323 FIRESTONE BLVD, DOWNEY, CA, 90241","-118.11712752734,33.932322176165","647570146","L"
"94","1403 Sartori Ave, Torrance, CA, 90501","Match","Exact","1403 SARTORI AVE, TORRANCE, CA, 90501","-118.314710468369,33.83422936535","142758925","R"
"95","18005 Avalon Blvd, Carson, CA, 90746","Match","Non_Exact","18005 S AVALON BLVD, CARSON, CA, 90746","-118.266365827145,33.866825537432","657213736","R"
"96","4411 E Pacific Coast Hwy, Long Beach, CA, 90804","Match","Exact","4411 E PACIFIC COAST HWY, LONG BEACH, CA, 90804","-118.141379757319,33.789192744649","141702091","L"
"97","4340 Artesia Blvd, Torrance, CA, 90504","Match","Exact","4340 ARTESIA BLVD, TORRANCE, CA, 90504","-118.351139928715,33.872717555003","657284353","L"
"98","18712 Gridley Rd, Cerritos, CA, 90703","Match","Exact","18712 GRIDLEY RD, CERRITOS, CA, 90703","-118.090829522287,33.861146204584","141744300","L"
"99","24439 Crenshaw Blvd, Torrance, CA, 90505","Match","Exact","24439 CRENSHAW BLVD, TORRANCE, CA, 90505","-118.327993270648,33.803280880584","241250432","R"
